0.000000000000000000e+00,7.999999999999991840e-02
1.000000000000000021e-02,2.384251183325569456e-01
2.000000000000000042e-02,3.921764133087756177e-01
2.999999999999999889e-02,5.383056274072314240e-01
4.000000000000000083e-02,6.741097704912352162e-01
5.000000000000000278e-02,7.972171119782455184e-01
5.999999999999999778e-02,9.056615741745110970e-01
7.000000000000000666e-02,9.979429293449811889e-01
8.000000000000000167e-02,1.073070705310835704e+00
8.999999999999999667e-02,1.130590280665852099e+00
1.000000000000000056e-01,1.170590280665852134e+00
1.100000000000000006e-01,1.193691046159778058e+00
1.199999999999999956e-01,1.201014617173595367e+00
1.300000000000000044e-01,1.194137326225827245e+00
1.400000000000000133e-01,1.175026711002213453e+00
1.499999999999999944e-01,1.145965009881998675e+00
1.600000000000000033e-01,1.109461977375160391e+00
1.700000000000000122e-01,1.068160133029036007e+00
1.799999999999999933e-01,1.024735823463951201e+00
1.900000000000000022e-01,9.817996234814438949e-01
2.000000000000000111e-01,9.417996234814440815e-01
2.099999999999999922e-01,9.069310459803373581e-01
2.200000000000000011e-01,8.790554075488754560e-01
2.300000000000000100e-01,8.596321020192455586e-01
2.399999999999999911e-01,8.496648384147327260e-01
2.500000000000000000e-01,8.496648384147325039e-01
2.600000000000000089e-01,8.596321020192454476e-01
2.700000000000000178e-01,8.790554075488753449e-01
2.800000000000000266e-01,9.069310459803371360e-01
2.899999999999999800e-01,9.417996234814440815e-01
2.999999999999999889e-01,9.817996234814438949e-01
3.099999999999999978e-01,1.024735823463951201e+00
3.200000000000000067e-01,1.068160133029035785e+00
3.300000000000000155e-01,1.109461977375160613e+00
3.400000000000000244e-01,1.145965009881998897e+00
3.499999999999999778e-01,1.175026711002213231e+00
3.599999999999999867e-01,1.194137326225827467e+00
3.699999999999999956e-01,1.201014617173595367e+00
3.800000000000000044e-01,1.193691046159777613e+00
3.900000000000000133e-01,1.170590280665851912e+00
4.000000000000000222e-01,1.130590280665851877e+00
4.099999999999999756e-01,1.073070705310834816e+00
4.199999999999999845e-01,9.979429293449807448e-01
4.299999999999999933e-01,9.056615741745105419e-01
4.400000000000000022e-01,7.972171119782445192e-01
4.500000000000000111e-01,6.741097704912347721e-01
4.600000000000000200e-01,5.383056274072310909e-01
4.699999999999999734e-01,3.921764133087746740e-01
4.799999999999999822e-01,2.384251183325569456e-01
4.899999999999999911e-01,7.999999999999984901e-02
5.000000000000000000e-01,-8.000000000000043188e-02
5.100000000000000089e-01,-2.384251183325568624e-01
5.200000000000000178e-01,-3.921764133087755066e-01
5.300000000000000266e-01,-5.383056274072320901e-01
5.400000000000000355e-01,-6.741097704912352162e-01
5.500000000000000444e-01,-7.972171119782454074e-01
5.600000000000000533e-01,-9.056615741745116521e-01
5.699999999999999512e-01,-9.979429293449809668e-01
5.799999999999999600e-01,-1.073070705310835260e+00
5.899999999999999689e-01,-1.130590280665852321e+00
5.999999999999999778e-01,-1.170590280665851690e+00
6.099999999999999867e-01,-1.193691046159777613e+00
6.199999999999999956e-01,-1.201014617173595811e+00
6.300000000000000044e-01,-1.194137326225827467e+00
6.400000000000000133e-01,-1.175026711002213453e+00
6.500000000000000222e-01,-1.145965009881999119e+00
6.600000000000000311e-01,-1.109461977375160613e+00
6.700000000000000400e-01,-1.068160133029036007e+00
6.800000000000000488e-01,-1.024735823463951645e+00
6.899999999999999467e-01,-9.817996234814440060e-01
6.999999999999999556e-01,-9.417996234814441925e-01
7.099999999999999645e-01,-9.069310459803373581e-01
7.199999999999999734e-01,-8.790554075488754560e-01
7.299999999999999822e-01,-8.596321020192454476e-01
7.399999999999999911e-01,-8.496648384147327260e-01
7.500000000000000000e-01,-8.496648384147325039e-01
7.600000000000000089e-01,-8.596321020192454476e-01
7.700000000000000178e-01,-8.790554075488754560e-01
7.800000000000000266e-01,-9.069310459803371360e-01
7.900000000000000355e-01,-9.417996234814436374e-01
8.000000000000000444e-01,-9.817996234814436729e-01
8.100000000000000533e-01,-1.024735823463951423e+00
8.199999999999999512e-01,-1.068160133029035785e+00
8.299999999999999600e-01,-1.109461977375160391e+00
8.399999999999999689e-01,-1.145965009881999119e+00
8.499999999999999778e-01,-1.175026711002213453e+00
8.599999999999999867e-01,-1.194137326225827245e+00
8.699999999999999956e-01,-1.201014617173595145e+00
8.800000000000000044e-01,-1.193691046159777613e+00
8.900000000000000133e-01,-1.170590280665851468e+00
9.000000000000000222e-01,-1.130590280665851655e+00
9.100000000000000311e-01,-1.073070705310834372e+00
9.200000000000000400e-01,-9.979429293449804117e-01
9.300000000000000488e-01,-9.056615741745107639e-01
9.399999999999999467e-01,-7.972171119782445192e-01
9.499999999999999556e-01,-6.741097704912342170e-01
9.599999999999999645e-01,-5.383056274072317571e-01
9.699999999999999734e-01,-3.921764133087751736e-01
9.799999999999999822e-01,-2.384251183325566126e-01
9.899999999999999911e-01,-8.000000000000000167e-02
1.000000000000000000e+00,8.000000000000009881e-02
1.010000000000000009e+00,2.384251183325571399e-01
1.020000000000000018e+00,3.921764133087752291e-01
1.030000000000000027e+00,5.383056274072316461e-01
1.040000000000000036e+00,6.741097704912353272e-01
1.050000000000000044e+00,7.972171119782450743e-01
1.060000000000000053e+00,9.056615741745110970e-01
1.070000000000000062e+00,9.979429293449811889e-01
1.080000000000000071e+00,1.073070705310834816e+00
1.090000000000000080e+00,1.130590280665852099e+00
1.100000000000000089e+00,1.170590280665852134e+00
1.110000000000000098e+00,1.193691046159777613e+00
1.120000000000000107e+00,1.201014617173595589e+00
1.129999999999999893e+00,1.194137326225827689e+00
1.139999999999999902e+00,1.175026711002213675e+00
1.149999999999999911e+00,1.145965009881999119e+00
1.159999999999999920e+00,1.109461977375161057e+00
1.169999999999999929e+00,1.068160133029036007e+00
1.179999999999999938e+00,1.024735823463951645e+00
1.189999999999999947e+00,9.817996234814442280e-01
1.199999999999999956e+00,9.417996234814438594e-01
1.209999999999999964e+00,9.069310459803370250e-01
1.219999999999999973e+00,8.790554075488754560e-01
1.229999999999999982e+00,8.596321020192457807e-01
1.239999999999999991e+00,8.496648384147323929e-01
1.250000000000000000e+00,8.496648384147327260e-01
1.260000000000000009e+00,8.596321020192457807e-01
1.270000000000000018e+00,8.790554075488753449e-01
1.280000000000000027e+00,9.069310459803373581e-01
1.290000000000000036e+00,9.417996234814440815e-01
1.300000000000000044e+00,9.817996234814438949e-01
1.310000000000000053e+00,1.024735823463951423e+00
1.320000000000000062e+00,1.068160133029036007e+00
1.330000000000000071e+00,1.109461977375160391e+00
1.340000000000000080e+00,1.145965009881998897e+00
1.350000000000000089e+00,1.175026711002213453e+00
1.360000000000000098e+00,1.194137326225827023e+00
1.370000000000000107e+00,1.201014617173595145e+00
1.379999999999999893e+00,1.193691046159777613e+00
1.389999999999999902e+00,1.170590280665851468e+00
1.399999999999999911e+00,1.130590280665851433e+00
1.409999999999999920e+00,1.073070705310834816e+00
1.419999999999999929e+00,9.979429293449804117e-01
1.429999999999999938e+00,9.056615741745103199e-01
1.439999999999999947e+00,7.972171119782450743e-01
1.449999999999999956e+00,6.741097704912345501e-01
1.459999999999999964e+00,5.383056274072310909e-01
1.469999999999999973e+00,3.921764133087749515e-01
1.479999999999999982e+00,2.384251183325565571e-01
1.489999999999999991e+00,7.999999999999943268e-02
1.500000000000000000e+00,-8.000000000000027922e-02
1.510000000000000009e+00,-2.384251183325573342e-01
1.520000000000000018e+00,-3.921764133087759507e-01
1.530000000000000027e+00,-5.383056274072316461e-01
1.540000000000000036e+00,-6.741097704912352162e-01
1.550000000000000044e+00,-7.972171119782456294e-01
1.560000000000000053e+00,-9.056615741745105419e-01
1.570000000000000062e+00,-9.979429293449807448e-01
1.580000000000000071e+00,-1.073070705310835038e+00
1.590000000000000080e+00,-1.130590280665851433e+00
1.600000000000000089e+00,-1.170590280665851912e+00
1.610000000000000098e+00,-1.193691046159777835e+00
1.620000000000000107e+00,-1.201014617173595589e+00
1.629999999999999893e+00,-1.194137326225827245e+00
1.639999999999999902e+00,-1.175026711002213675e+00
1.649999999999999911e+00,-1.145965009881999119e+00
1.659999999999999920e+00,-1.109461977375160613e+00
1.669999999999999929e+00,-1.068160133029036230e+00
1.679999999999999938e+00,-1.024735823463951423e+00
1.689999999999999947e+00,-9.817996234814438949e-01
1.699999999999999956e+00,-9.417996234814440815e-01
1.709999999999999964e+00,-9.069310459803370250e-01
1.719999999999999973e+00,-8.790554075488754560e-01
1.729999999999999982e+00,-8.596321020192455586e-01
1.739999999999999991e+00,-8.496648384147327260e-01
1.750000000000000000e+00,-8.496648384147323929e-01
1.760000000000000009e+00,-8.596321020192455586e-01
1.770000000000000018e+00,-8.790554075488753449e-01
1.780000000000000027e+00,-9.069310459803371360e-01
1.790000000000000036e+00,-9.417996234814440815e-01
1.800000000000000044e+00,-9.817996234814438949e-01
1.810000000000000053e+00,-1.024735823463950979e+00
1.820000000000000062e+00,-1.068160133029036007e+00
1.830000000000000071e+00,-1.109461977375160613e+00
1.840000000000000080e+00,-1.145965009881998675e+00
1.850000000000000089e+00,-1.175026711002213453e+00
1.860000000000000098e+00,-1.194137326225827245e+00
1.870000000000000107e+00,-1.201014617173594923e+00
1.879999999999999893e+00,-1.193691046159777391e+00
1.889999999999999902e+00,-1.170590280665851690e+00
1.899999999999999911e+00,-1.130590280665851433e+00
1.909999999999999920e+00,-1.073070705310834594e+00
1.919999999999999929e+00,-9.979429293449811889e-01
1.929999999999999938e+00,-9.056615741745105419e-01
1.939999999999999947e+00,-7.972171119782445192e-01
1.949999999999999956e+00,-6.741097704912348831e-01
1.959999999999999964e+00,-5.383056274072310909e-01
1.969999999999999973e+00,-3.921764133087746740e-01
1.979999999999999982e+00,-2.384251183325564738e-01
1.989999999999999991e+00,-7.999999999999952982e-02
2.000000000000000000e+00,8.000000000000084821e-02
2.009999999999999787e+00,2.384251183325570289e-01
2.020000000000000018e+00,3.921764133087756177e-01
2.029999999999999805e+00,5.383056274072320901e-01
2.040000000000000036e+00,6.741097704912347721e-01
2.049999999999999822e+00,7.972171119782450743e-01
2.060000000000000053e+00,9.056615741745113191e-01
2.069999999999999840e+00,9.979429293449807448e-01
2.080000000000000071e+00,1.073070705310835482e+00
2.089999999999999858e+00,1.130590280665852321e+00
2.100000000000000089e+00,1.170590280665851912e+00
2.109999999999999876e+00,1.193691046159777835e+00
2.120000000000000107e+00,1.201014617173596033e+00
2.129999999999999893e+00,1.194137326225827467e+00
2.140000000000000124e+00,1.175026711002213453e+00
2.149999999999999911e+00,1.145965009881999341e+00
2.160000000000000142e+00,1.109461977375160391e+00
2.169999999999999929e+00,1.068160133029035785e+00
2.180000000000000160e+00,1.024735823463951645e+00
2.189999999999999947e+00,9.817996234814438949e-01
2.200000000000000178e+00,9.417996234814438594e-01
2.209999999999999964e+00,9.069310459803375801e-01
2.220000000000000195e+00,8.790554075488754560e-01
2.229999999999999982e+00,8.596321020192454476e-01
2.240000000000000213e+00,8.496648384147327260e-01
2.250000000000000000e+00,8.496648384147327260e-01
2.259999999999999787e+00,8.596321020192454476e-01
2.270000000000000018e+00,8.790554075488756780e-01
2.279999999999999805e+00,9.069310459803373581e-01
2.290000000000000036e+00,9.417996234814438594e-01
2.299999999999999822e+00,9.817996234814436729e-01
2.310000000000000053e+00,1.024735823463950979e+00
2.319999999999999840e+00,1.068160133029035785e+00
2.330000000000000071e+00,1.109461977375160391e+00
2.339999999999999858e+00,1.145965009881998897e+00
2.350000000000000089e+00,1.175026711002213009e+00
2.359999999999999876e+00,1.194137326225827023e+00
2.370000000000000107e+00,1.201014617173594923e+00
2.379999999999999893e+00,1.193691046159777613e+00
2.390000000000000124e+00,1.170590280665851246e+00
2.399999999999999911e+00,1.130590280665852099e+00
2.410000000000000142e+00,1.073070705310834816e+00
2.419999999999999929e+00,9.979429293449806337e-01
2.430000000000000160e+00,9.056615741745108750e-01
2.439999999999999947e+00,7.972171119782445192e-01
2.450000000000000178e+00,6.741097704912343280e-01
2.459999999999999964e+00,5.383056274072310909e-01
2.470000000000000195e+00,3.921764133087745630e-01
2.479999999999999982e+00,2.384251183325560020e-01
2.490000000000000213e+00,7.999999999999980738e-02
2.500000000000000000e+00,-8.000000000000047351e-02
2.509999999999999787e+00,-2.384251183325576673e-01
2.520000000000000018e+00,-3.921764133087749515e-01
2.529999999999999805e+00,-5.383056274072316461e-01
2.540000000000000036e+00,-6.741097704912352162e-01
2.549999999999999822e+00,-7.972171119782448523e-01
2.560000000000000053e+00,-9.056615741745110970e-01
2.569999999999999840e+00,-9.979429293449811889e-01
2.580000000000000071e+00,-1.073070705310835038e+00
2.589999999999999858e+00,-1.130590280665852099e+00
2.600000000000000089e+00,-1.170590280665852356e+00
2.609999999999999876e+00,-1.193691046159777613e+00
2.620000000000000107e+00,-1.201014617173595367e+00
2.629999999999999893e+00,-1.194137326225827689e+00
2.640000000000000124e+00,-1.175026711002213453e+00
2.649999999999999911e+00,-1.145965009881999119e+00
2.660000000000000142e+00,-1.109461977375160613e+00
2.669999999999999929e+00,-1.068160133029035785e+00
2.680000000000000160e+00,-1.024735823463951645e+00
2.689999999999999947e+00,-9.817996234814442280e-01
2.700000000000000178e+00,-9.417996234814440815e-01
2.709999999999999964e+00,-9.069310459803371360e-01
2.720000000000000195e+00,-8.790554075488759000e-01
2.729999999999999982e+00,-8.596321020192457807e-01
2.740000000000000213e+00,-8.496648384147327260e-01
2.750000000000000000e+00,-8.496648384147327260e-01
2.759999999999999787e+00,-8.596321020192457807e-01
2.770000000000000018e+00,-8.790554075488753449e-01
2.779999999999999805e+00,-9.069310459803373581e-01
2.790000000000000036e+00,-9.417996234814438594e-01
2.799999999999999822e+00,-9.817996234814438949e-01
2.810000000000000053e+00,-1.024735823463951645e+00
2.819999999999999840e+00,-1.068160133029036007e+00
2.830000000000000071e+00,-1.109461977375160169e+00
2.839999999999999858e+00,-1.145965009881998897e+00
2.850000000000000089e+00,-1.175026711002213453e+00
2.859999999999999876e+00,-1.194137326225827245e+00
2.870000000000000107e+00,-1.201014617173595145e+00
2.879999999999999893e+00,-1.193691046159777613e+00
2.890000000000000124e+00,-1.170590280665851690e+00
2.899999999999999911e+00,-1.130590280665851433e+00
2.910000000000000142e+00,-1.073070705310834816e+00
2.919999999999999929e+00,-9.979429293449804117e-01
2.930000000000000160e+00,-9.056615741745105419e-01
2.939999999999999947e+00,-7.972171119782446302e-01
2.950000000000000178e+00,-6.741097704912342170e-01
2.959999999999999964e+00,-5.383056274072305358e-01
2.970000000000000195e+00,-3.921764133087750070e-01
2.979999999999999982e+00,-2.384251183325563628e-01
2.990000000000000213e+00,-7.999999999999933553e-02
